ConceptId	Synonyms
672571000119109	Cognitive deficit as sequela of haemorrhagic cerebrovascular accident
672571000119109	Cognitive deficit as late effect of haemorrhagic stroke
672571000119109	Cognitive deficit due to and following hemorrhagic cerebrovascular accident
67272008	Boil of trunk
67278007	PV - Congenital pulmonary valve stenosis
67278007	Congenital valvular pulmonic stenosis
67289000	AOB - Anterior openbite
67289000	Anterior openbite
6729006	Bonnet-Dechaume-Blanc syndrome
6729006	Wyburn-Mason's syndrome
6729006	Wyburn-Mason syndrome
6729006	Cerebrofacial arteriovenous metameric syndrome type 2
67295004	Oily hair
67299005	Auspitz sign
67302005	V1: microscopic venous invasion
67302005	Venous stage V1
67305007	Essential myoclonus
67307004	Increased collateral vascular flow
67315001	Osteoarthritis of shoulder region
67315001	OA - Osteoarthritis of shoulder
67315001	Osteoarthritis of shoulder joint
67315001	Osteoarthritis of shoulder
67320001	CX - Convergence excess
67322009	Subacute osteomyelitis with or without periostitis
67326007	No reflow phenomenon
67331009	Personality finding
67331009	Character trait observations
67331009	Personality traits
67341007	Reduction deformity of limb
67341007	Brachymelia
67341007	Hemimelia
67341007	Limb reduction defect
67359005	PET - Superimposed pre-eclamptic toxaemia
67359005	PET - Superimposed pre-eclamptic toxemia
67359005	PIH - Superimposed pregnancy-induced hypertension
67359005	Superimposed pre-eclampsia
67360000	Cardiovascular beriberi
67362008	Aneurysm of aorta
67362008	AA - Aortic aneurysm
67372006	Conjunctivitis caused by acquired toxoplasmosis
67372006	Toxoplasma conjunctivitis
67374007	Joint gives way
67374007	Unstable joint
67374007	Joint unsteady
67374007	Decreased stability of joint
67375008	Eosinophilic gastroenteritis, muscular form
67395002	Cavernous breath sounds
67395002	Cavernous breathing
67406007	Hemorrhagic fibrinogenolysis
67406007	Consumptive coagulopathy
67406007	Defibrination syndrome
67406007	Consumptive thrombohaemorrhagic disorder
67406007	Consumptive thrombohemorrhagic disorder
67406007	Haemorrhagic fibrinogenolysis
67406007	DIC - Disseminated intravascular coagulation
67406007	DIC syndrome
67408008	Antepartum state of foetus
67408008	Prenatal state of foetus
67408008	Antepartum state of fetus
674091000119108	Vertigo as late effect of ischemic stroke
674091000119108	Vertigo due to and following ischemic cerebrovascular accident
674091000119108	Vertigo due to and following ischaemic cerebrovascular accident
674091000119108	Vertigo as late effect of ischaemic stroke
674091000119108	Vertigo as sequela of ischemic cerebrovascular accident
674111000119100	Ataxia as late effect of ischemic cerebrovascular accident
674111000119100	Ataxia due to and following ischemic stroke
674111000119100	Ataxia due to and following ischaemic stroke
674111000119100	Ataxia as late effect of ischaemic cerebrovascular accident
674111000119100	Ataxia due to and following ischemic cerebrovascular accident
674121000119107	Ataxia due to and following haemorrhagic cerebrovascular accident
674121000119107	Ataxia as sequela of hemorrhagic cerebrovascular accident
674121000119107	Ataxia due to and following hemorrhagic cerebrovascular accident
674161000119102	Monoplegia of upper limb due to and following ischemic cerebrovascular accident
674161000119102	Monoplegia of upper limb as sequela of ischemic cerebrovascular accident
674161000119102	Monoplegia of arm as late effect of ischemic stroke
674161000119102	Monoplegia of upper limb due to and following ischaemic cerebrovascular accident
674161000119102	Monoplegia of upper limb as sequela of ischaemic cerebrovascular accident
67419006	Podotrochlosis
67419006	Podotrochilitis
674191000119109	H/O syncope
67422008	Closed fracture medial cuneiform
67426006	Alcohol causing toxic effect
67431008	Compulsive ritualistic behavior
67431008	Compulsive ritualistic behaviour
67431008	Ritual compulsion
67434000	Cytochrome c oxidase deficiency
67434000	Complex IV deficiency
67434000	COX - Cytochrome C oxidase deficiency
674361000119104	Apraxia due to and following ischaemic cerebrovascular accident
674361000119104	Apraxia due to and following ischemic cerebrovascular accident
674361000119104	Apraxia as sequela of ischemic cerebrovascular accident
67437007	Spondylogenic compression of lumbar spinal cord
67438002	Poisoning caused by anticoagulant
67438002	Anticoagulant poisoning
674381000119108	Weakness of facial muscle as sequela of ischemic cerebrovascular accident
674381000119108	Facial weakness as late effect of ischemic stroke
674381000119108	Weakness of facial muscle due to and following ischaemic cerebrovascular accident
674381000119108	Facial weakness as late effect of ischaemic stroke
674381000119108	Weakness of facial muscle due to and following ischemic cerebrovascular accident
674391000119106	Speech and language deficit as late effect of haemorrhagic stroke
674391000119106	Speech and language deficit due to and following hemorrhagic cerebrovascular accident
674391000119106	Speech and language deficit as late effect of hemorrhagic stroke
674391000119106	Speech and language deficit due to and following haemorrhagic cerebrovascular accident
674391000119106	Speech and language deficit as sequela of hemorrhagic cerebrovascular accident
674401000119108	Speech and language deficit as sequela of ischemic cerebrovascular accident
674401000119108	Speech and language deficit as late effect of ischemic stroke
674401000119108	Speech and language deficit due to and following ischaemic cerebrovascular accident
674401000119108	Speech and language deficit due to and following ischemic cerebrovascular accident
674401000119108	Speech and language deficit as late effect of ischaemic stroke
67445002	Contact dermatitis caused by food in contact with skin
674481000119100	Nontraumatic haematoma of spinal cord
674481000119100	Nontraumatic spinal cord haematoma
674481000119100	Nontraumatic spinal cord hematoma
674481000119100	Spontaneous hematoma of spinal cord
674481000119100	Nontraumatic hematoma of spinal cord
67455003	Essential hypernatremia
67455003	Hypodipsia/adipsia
67465009	Spontaneous abortion with sepsis
67465009	Pregnancy loss with sepsis
67480003	Indication for care AND/OR intervention in labor AND/OR delivery
674814021000119106	Acute respiratory distress syndrome due to disease caused by Severe acute respiratory syndrome coronavirus 2
674814021000119106	ARDS due to disease caused by Severe acute respiratory syndrome coronavirus 2
674814021000119106	Acute respiratory distress syndrome due to disease caused by SARS-CoV-2
674814021000119106	COVID-19 acute respiratory distress syndrome
674814021000119106	Acute respiratory distress syndrome due to disease caused by 2019-nCoV (novel coronavirus)
674814021000119106	Acute respiratory distress syndrome due to disease caused by 2019 novel coronavirus
674814021000119106	Acute respiratory distress syndrome due to disease caused by 2019-nCoV
67488005	Traction alopecia
6749002	Propyl alcohol causing toxic effect
67493008	Trichosomoidosis
67493008	Infection caused by Trichosomoides
675003	Twisting of intestine on long axis
67504007	Ghost teeth
6752005	Infection caused by Schistosoma spindale
67528009	Testicular feminisation - partial
67528009	Testicular feminization - partial
67528009	Incomplete testicular feminization syndrome
67531005	SB - Spina bifida
67531005	Posterior rachischisis
67536000	Neuropathic arthropathy
675361000119103	Subacute iridocyclitis of bilateral eyes
675361000119103	Subacute iridocyclitis of both eyes
675461000119108	Vitreous strand of left eye
675471000119102	Vitreous strand of right eye
67564005	Interpersonal relationship problem without mental disorder
67569000	Ventilator lung in newborn
67569000	Chronic lung disease of prematurity
67569000	BPD - Bronchopulmonary dysplasia
67569000	Perinatal bronchopulmonary dysplasia
67569000	Bronchopulmonary dysplasia
67573002	Multiple burns of upper limb
67592000	Infection caused by Diplogonoporus
6761005	Familial hypergastrinemic duodenal ulcer
67624004	Bartholin's abscess
67624004	Abscess of Bartholin gland
67624004	Vulvovaginal gland abscess
67626002	Infection caused by Moniezia
67626002	Monieziosis
67653003	Pretibial dystrophic epidermolysis bullosa
67656006	Portal pyemia
67656006	Suppurative pylephlebitis
67673008	Tumor stage T2
67673008	Tumour stage T2
67673008	T2 stage
67678004	Acute allergic conjunctivitis
67678004	Angelucci's syndrome
67678004	Critical allergic conjunctivitis syndrome
67696008	Rheumatic tricuspid insufficiency
67696008	Rheumatic tricuspid valve insufficiency
67696008	Rheumatic tricuspid valve incompetence
67696008	Tricuspid incompetence - rheumatic
67696008	Rheumatic tricuspid regurgitation
67698009	Obsessional ruminations
67712001	Matting of scalp hair
67712001	Hair matting
67722007	Potential for joint contractures
67723002	Hyperthyroidism caused by radio contrast dye
67730008	Closed Bennett fracture
67733005	Glaucomatous subcapsular flecks
67736002	Specimen poorly preserved
677381000119103	Phthisis bulbi of both eyes
677381000119103	Phthisis bulbi of bilateral eyes
677431000119105	Right retinal detachment co-occurrent with retinal defect
67747009	Kiloh-Nevin syndrome
67747009	Ocular myopathy
67750007	Airway clearance impairment
67754003	Aortic sclerosis
67754003	Senile sclerosis of aortic cusp
677591000119108	Microaneurysm of both retinal arteries
677591000119108	Microaneurysm of bilateral retinal arteries
67761000119108	Autonomously functioning thyroid goiter
67761004	Olivopontocerebellar atrophy
67761004	Olivocerebellar atrophy
67761004	OPCA - Olivopontocerebellar atrophy
67761004	Dejerine-Thomas syndrome
67761004	Déjérine-Thomas syndrome
67761004	Thomas' syndrome
677621000119105	Neovascularisation of choroid of both eyes
677621000119105	Neovascularization of choroid of both eyes
677621000119105	Subretinal neovascularisation of bilateral eyes
677621000119105	Subretinal neovascularization of bilateral eyes
677621000119105	Neovascularization of choroid of bilateral eyes
677621000119105	Bilateral neovascularization of choroid of eye
677651000119102	Subretinal neovascularization of left eye
677651000119102	Subretinal neovascularisation of left eye
677651000119102	Neovascularization of choroid of left eye
677681000119109	Neovascularization of choroid of right eye
677681000119109	Subretinal neovascularisation of right eye
677681000119109	Subretinal neovascularization of right eye
67771000119102	Diffuse astrocytoma of brain
67771000119102	Grade 2 astrocytoma brain cancer
677771000119102	Occlusion of both branch retinal arteries
677771000119102	Occlusion of bilateral branch retinal arteries
677801000119100	Hollenhorst plaque of left eye
67781003	Second degree burn of female genitalia
677811000119102	Hollenhorst plaque of right eye
67782005	Pulmonary capillary leak syndrome
67782005	ARDS - Adult respiratory distress syndrome
67782005	Post-traumatic pulmonary insufficiency
67782005	Traumatic wet lung
67782005	Adult hyaline membrane disease
67782005	Acquired respiratory distress syndrome
67782005	Shock lung
67782005	Adult respiratory distress syndrome
67782005	Congestive atelectasis
67782005	DaNang lung
67782005	Vietnam lung
677851000119101	Macular hole of bilateral eyes
677851000119101	Macular hole of both eyes
677861000119104	Full thickness macular hole of bilateral eyes
677861000119104	Full thickness macular hole of both eyes
67787004	Ankyloglossia
67787004	Tongue-tie
677871000119105	Partial thickness macular hole of both eyes
677871000119105	Partial thickness macular hole of bilateral eyes
677881000119108	Macular pseudohole of both eyes
677881000119108	Macular pseudohole of bilateral eyes
67792002	Acquired bronchoesophageal fistula
67794001	Poisoning by drug primarily affecting respiratory system
67794001	Poisoning caused by drug primarily affecting respiratory system
67794001	Poisoning caused by drug acting on respiratory system
67795000	Oral leukoedema
67795000	Leukedema of mouth
67801009	Tenovaginitis
67801009	Tenontolemmitis
67801009	Tendovaginitis
67801009	Tendinous synovitis
67801009	Inflammation of tendon sheath
67805000	Secondary aldosteronism
678051000119107	Preretinal hemorrhage of bilateral eyes
678051000119107	Preretinal haemorrhage of both eyes
678051000119107	Preretinal haemorrhage of bilateral eyes
678051000119107	Preretinal hemorrhage of both eyes
678051000119107	Bilateral preretinal hemorrhage of eyes
67806004	Buckwheat poisoning
678061000119109	Subretinal haemorrhage of bilateral eyes
678061000119109	Subretinal hemorrhage of bilateral eyes
678061000119109	Bilateral subretinal hemorrhage of eyes
678061000119109	Subretinal hemorrhage of both eyes
678061000119109	Subretinal haemorrhage of both eyes
678071000119103	Preretinal hemorrhage of left eye
678081000119100	Subretinal hemorrhage of left eye
678091000119102	Preretinal hemorrhage of right eye
678101000119107	Subretinal hemorrhage of right eye
678161000119108	Hyphaema of bilateral eyes
678161000119108	Hyphaema of both eyes
678161000119108	Hyphema of bilateral eyes
678161000119108	Hyphema of both eyes
678161000119108	Bilateral hyphema of eyes
67817003	Bjornstad's syndrome
678171000119102	Hyphema of left eye
678181000119104	Spontaneous hyphema of left eye
678181000119104	Left nontraumatic hyphaema
678181000119104	Left nontraumatic hyphema
678191000119101	Rubeosis iridis of bilateral eyes
678191000119101	Rubeosis iridis of both eyes
678281000119106	Synechia of iris of bilateral eyes
678281000119106	Synechia of iris of both eyes
678311000119108	Anterior synechiae of iris of bilateral eyes
678311000119108	Anterior synechiae of iris of both eyes
67832005	Acute ethmoiditis
678351000119109	Iris bombé of left eye
678361000119106	Iris bombé of right eye
67838009	Infection caused by Pyrenochaeta romeroi
678381000119102	Iris sphincter tear of left eye
678381000119102	Rupture of iris sphincter of left eye
678391000119104	Rupture of iris sphincter of right eye
678391000119104	Iris sphincter tear of right eye
678401000119102	Glaucoma of both eyes caused by drug
